scene_name,num_agents,min_ttc,off-road_rate,collision_rate,rss_lon,rss_lat,jsd_vel,jsd_acc,jsd_jerk,fdd
scene-0784,25,0.0,0.1434,0.0724,379,950,0.3811926903124947,0.056005920715733,0.2639735195041027,4.252327106997841
scene-0904,22,0.0,0.2354545454545454,0.0159090909090909,149,333,0.126527019782124,0.0616318343475528,0.1960417585305503,4.954247383592231
scene-0905,18,0.0,0.1380555555555555,0.0338888888888888,198,305,0.6337609384288665,0.1036110993719474,0.3120242093015637,4.796420459412692
scene-0906,17,0.0,0.0905882352941176,0.0208823529411764,113,149,0.5782020613268515,0.0872120003841798,0.2379409456687504,3.086764928859085
scene-0907,19,0.0,0.1773684210526316,0.0321052631578947,132,297,0.4446814534405776,0.1001761185029924,0.2797345528697382,3.8426520671474633
scene-0908,12,0.0,0.0966666666666666,0.0216666666666666,103,200,0.3908936609139639,0.0855024834437416,0.2402338039896956,4.501819933171858
scene-0909,13,0.0,0.0146153846153846,0.08,258,416,0.0371676539517272,0.0477317108264632,0.2449359407585497,1.9359654489123383
scene-0910,17,0.0,0.2311764705882353,0.0264705882352941,200,444,0.6054168729470726,0.1300172997697422,0.3150110817101707,6.316348778219783
scene-0911,34,0.0,0.0816176470588235,0.01,114,183,0.3041690437816509,0.0640103525694015,0.2127596236062207,2.617334704797704
scene-0912,11,0.0236223255584202,0.0477272727272727,0.0,10,54,0.3317549409357451,0.0280631096116076,0.0830209256272503,1.5641951959783382
scene-0913,3,0.0039499855733518,0.4433333333333333,0.0,2,28,0.6796579841569809,0.1133935950346045,0.2184467351396778,7.8945766167891644
scene-0914,9,0.0027950425675974,0.0455555555555555,0.0,1,1,0.0130487135882042,0.0648409608367576,0.103046233049704,2.971906720434713
scene-0915,15,0.0,0.0473333333333333,0.0583333333333333,488,1645,0.1848421121195038,0.0385305018963708,0.1202577959629095,1.2243549140796326
