scene_name,num_agents,min_ttc,off-road_rate,collision_rate,rss_lon,rss_lat,jsd_vel,jsd_acc,jsd_jerk,fdd
scene-0329,19,0.0,0.2105263157894736,0.0552631578947368,134,982,0.0297497935769897,0.0063455531038898,0.0412201057699474,1.0160269837630422
scene-0330,14,0.0243690030575798,0.1485714285714285,0.0,0,400,0.0180115281784701,0.0603158111757591,0.1937438054711203,1.9422476752840776
scene-0331,40,0.0,0.1,0.05,245,2505,0.0182490672568863,0.0111791389923078,0.0588799220830774,0.908731278181076
scene-0332,47,0.0,0.0425531914893617,0.005531914893617,98,2086,0.0054680869957093,0.0029194551935007,0.0171682798715112,0.0195483173881756
scene-0519,24,0.0033573180909406,0.0833333333333333,0.0,43,73,0.035073953449487,0.02754806814655,0.0792742938738295,2.343049447536468
scene-0520,22,0.0,0.0,0.0027272727272727,145,107,0.0445773165445617,0.0227468553414804,0.0553779636768186,2.015247846628455
scene-0521,26,0.0066587963244587,0.0,0.0,100,15,0.02779460283889,0.0112395800791756,0.041558879135809,1.5174744895788337
scene-0522,25,0.0034858472858557,0.0,0.0,100,214,0.0202405474786278,0.0130138427966334,0.0540611960889426,2.109282191467285
scene-0523,27,0.0089290899221087,0.1111111111111111,0.0,36,1453,0.0280990530464107,0.0255960295777047,0.0509264795957842,1.6583437928447011
scene-0524,47,0.0,0.1527659574468085,0.0008510638297872,21,1509,0.0159855008712663,0.0258952728498259,0.0966298885318583,0.9094282892401868
scene-0552,11,0.0,0.0936363636363636,0.0009090909090909,17,73,0.1282660566439721,0.0397047016163692,0.0946668603050051,3.129410113421353
scene-0553,18,0.0,0.0027777777777777,0.0555555555555555,102,329,0.1121106337530682,0.0607428987225182,0.0810284230634121,3.300466975635953
scene-0554,12,0.0,0.0,0.0833333333333333,100,300,0.0348287583004965,0.0251334692474155,0.0328179135455643,0.2857322995970026
scene-0555,12,0.0,0.0,0.01,22,186,0.1594265833281785,0.0697654087421466,0.1546505023008478,4.658964219461196
scene-0556,30,0.0054576137470702,0.0,0.0,0,101,0.0446204664585874,0.0343268019729747,0.0887470270268753,1.8245422929128008
scene-0557,8,0.0034373234480089,0.0,0.0,0,0,0.1665269243333836,0.0324664115928345,0.0975805359441693,3.208395769596099
scene-0558,25,0.000649744375697,0.04,0.0,100,0,0.0586831782563939,0.0399714385380311,0.109363318634288,1.2801120235018433
scene-0559,15,0.0115930036375557,0.0,0.0,103,10,0.0552542635640264,0.0411440604137264,0.1055504158959322,3.344484170913697
scene-0560,22,0.0,0.0454545454545454,0.0268181818181818,75,565,0.0748551177148778,0.0314423721838479,0.1176382097241382,1.9784349643218924
scene-0561,26,0.0,0.0153846153846153,0.0392307692307692,120,578,0.0222702687686235,0.027664016028741,0.0603754826572454,1.7908853956713124
