scene_name,num_agents,min_ttc,off-road_rate,collision_rate,rss_lon,rss_lat,jsd_vel,jsd_acc,jsd_jerk,fdd
scene-0520,22,0.0,0.025454545454545455,0.09318181818181819,494,929,0.3389489139043678,0.05468278112689303,0.20552636098869734,2.180081373880925
scene-0521,26,0.0,0.04519230769230769,0.027115384615384614,306,312,0.06495445509678521,0.02256693465251553,0.06403413779138431,1.6739065128588968
scene-0522,25,0.0,0.0482,0.0208,334,735,0.3366582875705436,0.05881091469996817,0.19903576524425412,2.4220020629882812
scene-0523,28,0.0,0.10678571428571429,0.01982142857142857,188,3244,0.2673363239363852,0.04466942749874615,0.15504726232250365,1.9559172671898863
scene-0524,47,0.00033484812245874193,0.06957446808510638,0.0,14,2800,0.10981389605294524,0.02705618735063568,0.11541610788395971,0.697998785379886
scene-0552,11,0.0,0.20318181818181819,0.0009090909090909091,45,30,0.5436613731762171,0.0867513248116244,0.28393296261156176,3.7935439720336332
scene-0553,18,0.0,0.21972222222222224,0.08416666666666667,368,822,0.12631422457945318,0.08652716002472613,0.13506848665523444,4.300477033916272
scene-0554,12,0.0,0.050416666666666665,0.08833333333333333,222,665,0.17772447640794103,0.06058199488711204,0.12458175519745862,2.2847943717554995
scene-0555,12,0.0,0.10875,0.20625,625,1222,0.522835429456086,0.11744766080230945,0.32174806746988294,6.0250610692877515
scene-0556,30,0.0,0.044,0.013333333333333334,168,402,0.2798983813845669,0.06919254760060743,0.23203141238881875,1.8801484388384904
scene-0557,8,0.0,0.238125,0.009375,21,68,0.25624511603050915,0.09063189676189112,0.28882304321212066,5.306860347547029
scene-0558,25,0.0,0.1156,0.0494,344,500,0.04518490332673192,0.039773785896910545,0.11476555119959368,2.151003175113076
scene-0559,15,0.0,0.066,0.029333333333333333,138,306,0.46591847936944575,0.09538760791936102,0.37596911317533327,3.3907310459070037
scene-0560,22,0.0,0.07431818181818182,0.13295454545454546,830,1328,0.15190056372756666,0.041701506276462366,0.14436667553771404,1.9643076747912536
scene-0561,26,0.0,0.14615384615384616,0.08134615384615385,560,1207,0.21807835300795797,0.069281412960284,0.2568665302556557,4.80490514747527
scene-0562,29,0.0,0.12189655172413794,0.04431034482758621,418,1214,0.5267038798189962,0.10312118838480923,0.3400000679494763,3.518866878170283
scene-0563,21,0.0,0.20166666666666666,0.13857142857142857,795,2127,0.16505082031272394,0.06075824250794093,0.25670828094727016,4.657846663243191
scene-0564,24,0.0,0.12270833333333334,0.18104166666666666,1048,2943,0.26470996170850547,0.0815555581088809,0.33654013873752264,5.467866386279726
scene-0565,19,0.0,0.35342105263157897,0.028421052631578948,199,473,0.5519166375203698,0.13010461986828503,0.42824005654106356,6.508779323503911
scene-0625,14,0.0,0.07178571428571429,0.08071428571428571,357,438,0.5585917074461396,0.06489807183185195,0.27364701291979193,2.5304523800728016
scene-0626,19,0.0,0.056842105263157895,0.011315789473684211,91,111,0.4029893753111744,0.05343042724537328,0.25600126408051627,3.1765841230989498
scene-0629,20,0.0,0.07375,0.05,200,1600,0.01617294555140563,0.02012330221997722,0.06013596008667945,1.4152904277600737
scene-0634,44,0.0,0.003863636363636364,0.04465909090909091,424,3808,0.06643406450615356,0.02053435558263742,0.1105136900461154,0.3874476827959124
scene-0635,45,0.0,0.022222222222222223,0.02788888888888889,885,2340,0.029968646375625026,0.0039942827581312635,0.019988781331632965,0.19599805651212993
scene-0636,28,0.0,0.11464285714285714,0.0575,312,2543,0.2534115627487395,0.03400159688129176,0.1493517055155856,1.8718838644386233
scene-0637,32,0.0,0.03140625,0.12546875,1092,1706,0.2708237401328029,0.05174500560834185,0.2100075214809451,2.2339365429627267
scene-0638,17,0.0,0.04911764705882353,0.06441176470588235,268,515,0.13701685294555593,0.045772639116168926,0.05427309243197638,2.3852526775159335
scene-0770,5,0.033255759273129,0.09,0.0,0,0,6.471415952544543e-14,3.968110739020626e-15,2.836320907338141e-10,1.8085641318873358
scene-0771,4,6934.969543147208,0.0,0.0,0,0,0.0,1.547652372481936e-16,5.680322962085442e-12,0.0
scene-0775,4,0.010271286482065305,0.16625,0.0,0,2,0.5716415850325205,0.13488214977319765,0.45006460341717036,4.280359577379729
scene-0777,3,0.01272740260554597,0.28,0.0,0,0,0.44476577232842773,0.08523125980338085,0.500000000013098,2.9663808454547005
scene-0780,20,0.0,0.0365,0.01875,101,166,0.061633754762234025,0.013076269657485545,0.061964090524718386,1.3971854910599557
scene-0781,32,0.0,0.18890625,0.04171875,771,944,0.3961747298195502,0.10970159818544194,0.25808015276395735,3.713168334459003
scene-0782,22,0.0,0.12181818181818181,0.021363636363636362,166,359,0.3391687913262,0.06872012394782602,0.24205050321925622,4.922443396098306
