scene_name,num_agents,min_ttc,off-road_rate,collision_rate,rss_lon,rss_lat,jsd_vel,jsd_acc,jsd_jerk,fdd
scene-0635,45,0.0,0.022222222222222223,0.025555555555555557,861,2320,0.02701058989966687,0.003716173601072876,0.016197822412879898,0.08654542483502661
scene-0636,28,0.0,0.11125,0.04839285714285714,290,2480,0.2247507479694971,0.03609250251363772,0.12219277751880747,0.7402214352977008
scene-0637,32,0.0,0.086875,0.0853125,851,1219,0.28223943085284825,0.0475600337170437,0.1607856571482949,0.9074225823006188
scene-0638,17,0.0,0.04823529411764706,0.07676470588235294,289,542,0.1695566092406085,0.04761688979009884,0.09258426449543093,1.155325267218953
scene-0770,5,0.0016174631048541954,0.088,0.0,0,0,6.471391928587129e-14,3.968351000075416e-15,2.8363209057190015e-10,0.950287816900956
scene-0771,4,6934.969543147208,0.0,0.0,0,0,0.0,1.560466074630679e-16,5.680323443099221e-12,0.0
scene-0775,4,0.013672616786935056,0.14375,0.0,25,2,0.7769357032331128,0.12202508711718237,0.4239659173051027,2.0048208347119783
scene-0777,3,0.07262580477961196,0.24333333333333335,0.0,0,0,0.25041925188400593,0.07891485556876032,0.26029814317928196,1.0082179096288848
scene-0780,20,0.0,0.03225,0.00525,68,83,0.039833896257807554,0.013910586119801074,0.03805984076178735,0.6208015632601945
scene-0781,32,0.0,0.1165625,0.0628125,953,1097,0.34880964566321815,0.10141405549064528,0.21208275078554012,1.5966576108307038
scene-0782,22,0.0,0.1640909090909091,0.019318181818181818,113,470,0.3783151360937455,0.05240114900447575,0.20073644646212752,2.4270532987569795
scene-0783,24,0.0,0.16770833333333332,0.13395833333333335,908,1846,0.2890329993622234,0.10477067364874114,0.24962297905701877,3.3993176456122547
scene-0784,25,0.0,0.1882,0.0806,348,1031,0.3905384299705677,0.05006771788409183,0.16584792429025527,1.8032922383730345
scene-0794,36,0.0,0.37083333333333335,0.060833333333333336,643,1528,0.599881650674621,0.08370614997737107,0.23001807819075454,2.884525218408456
scene-0795,40,0.0,0.18625,0.06475,733,2030,0.44703099060706664,0.07175796746684429,0.22224413778261665,1.832623372768101
scene-0796,14,0.0,0.42464285714285716,0.0125,56,142,0.8356031156762393,0.13337418337676363,0.3227537916494411,3.2811208235758134
scene-0797,8,0.0,0.644375,0.055625,119,219,0.23195568743697548,0.07666047644567334,0.23394380930862432,3.1322270037871043
scene-0904,22,0.0,0.21704545454545454,0.038636363636363635,330,596,0.11294496639774962,0.05196886919234561,0.13845209647476503,2.2275048639598576
scene-0905,18,0.0,0.2127777777777778,0.03972222222222222,253,359,0.6049664709483065,0.0879699958496385,0.26359790125940863,2.018130386044756
scene-0906,17,0.0,0.04352941176470588,0.017941176470588235,144,134,0.5701227316460693,0.067111028872944,0.22674461552697062,1.3017142295985027
scene-0907,19,0.0,0.15973684210526315,0.049210526315789475,239,422,0.3852618016580339,0.08793327771587323,0.24227316515988928,1.4023257059073515
scene-0908,12,0.0,0.11458333333333333,0.03791666666666667,126,197,0.3678063190060557,0.07292711393410821,0.2072368996340979,1.875760733250594
scene-0909,13,0.0,0.08846153846153847,0.08538461538461538,285,447,0.04809865630043408,0.045691432826089645,0.1646176283700483,0.8907374181631608
scene-0910,17,0.0,0.1338235294117647,0.022647058823529412,163,425,0.5099666613862122,0.11341241980111087,0.3075513037512625,2.722028362867495
scene-0911,34,0.0,0.0738235294117647,0.004705882352941176,58,156,0.2757923930529869,0.054038920799157,0.15937496089523145,1.1236169072545505
scene-0912,11,0.0015748803278152462,0.0036363636363636364,0.0,0,0,0.33328470560841156,0.008817564803257134,0.05794271623207092,0.6418338346709475
scene-0913,3,0.029976503601960875,0.215,0.0,0,0,0.778304345232929,0.11978724565927965,0.6514153358033425,3.81986995630097
scene-0914,9,0.0,0.1811111111111111,0.006111111111111111,34,62,0.019299423985646033,0.07011728742375564,0.08946784619527294,1.2834664380480671
scene-0915,15,0.0,0.06866666666666667,0.050333333333333334,441,1606,0.16959291330354573,0.02512876378772586,0.07912540421040719,0.47378916194982695
