scene_name,num_agents,min_ttc,off-road_rate,collision_rate,rss_lon,rss_lat,jsd_vel,jsd_acc,jsd_jerk,fdd
scene-0003,8,0.015675835012720237,0.27875,0.0,0,0,0.03161569320339739,0.02119031324089205,0.07039027968090053,0.5667739180079662
scene-0012,3,3.7855413004312934,0.3333333333333333,0.0,0,0,0.18243169548896157,0.07975437128626392,0.06708074344264063,0.9999323689440884
scene-0013,5,5.213096925378797,0.256,0.0,0,0,0.12549610689807783,0.062304176859678054,0.06956128950021814,1.1619409789219497
scene-0014,2,58.53076923076923,0.345,0.0,0,0,0.2525042225678654,0.06171750783354015,0.06727580959064976,0.08423940896987915
scene-0015,2,2.903645364995402,0.18,0.0,0,0,0.06982286325296627,0.13056420790495948,0.13304051647450565,3.416452043652534
scene-0016,3,0.053957021244872935,0.35333333333333333,0.0,0,0,0.10766457678112366,0.03857721425324275,0.11267062737240137,2.915002790465951
scene-0017,2,5.1677521680540055,0.09,0.0,0,0,0.11267111736432396,0.162374681265068,0.09631805774615726,2.904942450374366
scene-0018,21,0.0,0.049523809523809526,0.012857142857142857,33,108,0.12360153439076466,0.02798973194071524,0.09167919553011426,0.7623880265098777
scene-0035,9,0.006966299063691584,0.04555555555555556,0.0,0,9,0.05019098184225405,0.08461499534881195,0.15944204083602356,1.117919060943855
scene-0036,9,3.7421051007491455,0.2222222222222222,0.0,1,82,0.06602518315208225,0.029612386524228016,0.14999429988126736,0.4331293870405192
scene-0038,6,0.012443158198923292,0.49166666666666664,0.0,0,3,0.15244670008692215,0.07738527060883342,0.12511595676822343,1.7795295373785
scene-0039,15,0.0,0.06466666666666666,0.006666666666666667,17,58,0.16471671937639146,0.07881268598149864,0.10446261399938732,1.261074074214945
scene-0092,16,0.0,0.128125,0.019375,38,735,0.07197735240393811,0.013737422742011767,0.15011219674857906,0.6800809567968825
scene-0093,34,0.0,0.3135294117647059,0.06088235294117647,308,1155,0.09895440837755724,0.03765846096578113,0.13352374799594338,1.5481621730974064
scene-0094,7,0.013242031100069263,0.21571428571428572,0.0,0,0,0.20979671118047885,0.23544604473126363,0.1775190391171996,2.620829045490495
scene-0095,18,0.003705447534838699,0.012777777777777779,0.0,0,144,0.0938523925905619,0.0914947093421628,0.13245977386222135,1.581162392712302
scene-0096,17,0.005765454912309792,0.1011764705882353,0.0,4,190,0.11468233735978538,0.066201636624883,0.1559580485088348,2.1230536122817334
scene-0097,13,0.0381541171404666,0.033846153846153845,0.0,0,0,0.09997438224506855,0.042852801484106834,0.09751495327739226,0.5267545715318276
scene-0098,18,0.0,0.03888888888888889,0.045,126,259,0.21956652379813768,0.14420009084171717,0.1334222796444604,2.213413111112185
scene-0099,23,0.0,0.008695652173913044,0.023043478260869565,212,121,0.059464247900933916,0.029636235850846675,0.11213146944739256,0.7160878200083974
scene-0100,16,0.002962612684394415,0.03,0.0,0,93,0.015009772804488605,0.010031418066510337,0.15433980173709594,0.0726913176244125
scene-0101,15,0.0,0.06666666666666667,0.013333333333333334,39,49,0.10071426097111634,0.0247866515676697,0.10979734713442216,0.6650603578562538
scene-0102,14,0.004380132916500325,0.145,0.0,1,440,0.07815377111113518,0.04903111112961688,0.11880419145875887,1.3896501935313321
scene-0103,12,0.0,0.005833333333333334,0.01,40,29,0.09902019765284635,0.09498696669541262,0.11092372964036921,1.989493668099555
scene-0104,24,0.0,0.13416666666666666,0.07541666666666667,278,518,0.135545396582846,0.07061136181113958,0.11125585868818222,1.596575668448737
scene-0105,26,0.0,0.051153846153846154,0.001153846153846154,70,56,0.04083588136070658,0.05309036605308808,0.10101371448850319,0.6592642290152323
scene-0106,22,0.0,0.13954545454545456,0.01681818181818182,172,297,0.07176506435160064,0.08914244276988571,0.09924571994234364,1.9632648848886183
scene-0107,9,0.0,0.16333333333333333,0.12777777777777777,130,262,0.1590744348436959,0.10594250904843808,0.1037903897012736,2.7415872235596193
scene-0108,15,0.03114693961992222,0.07,0.0,0,0,0.030092435343011748,0.001791906479852168,0.10298209516761099,0.30386863586430746
scene-0109,16,0.0,0.221875,0.043125,66,170,0.09090616292442666,0.07930690471743304,0.06936029897941576,1.569373914633761
scene-0110,18,0.0,0.15666666666666668,0.005555555555555556,127,163,0.07204051087613692,0.02758856063264485,0.14457170693300098,0.7367218699699475
scene-0221,11,0.0,0.21636363636363637,0.03,81,151,0.14291112948966903,0.07419586048836936,0.09211100802150228,2.1765938440270047
scene-0268,3,0.060076982484725774,0.3333333333333333,0.0,0,0,0.10155830986988419,0.23407134470766808,0.07173669510522977,2.505181206800043
scene-0269,5,0.18066520874033604,0.338,0.0,21,0,0.06552501851028612,0.11495112799470386,0.08348501217687135,1.6575081256255504
scene-0270,1,,0.0,0.0,0,0,0.1757829878841024,0.16988257295369036,0.07122726067484877,1.5370677673816684
scene-0271,4,0.002767073857206833,0.325,0.0,1,62,0.11961921920114847,0.03148931401306591,0.04925030497076632,0.918083483604714
scene-0272,4,0.02707824992200227,0.165,0.0,0,9,0.1958348134328676,0.07586476132976896,0.04842653532981576,1.3717620071535936
scene-0273,5,0.01116237290966299,0.134,0.0,0,0,0.3624501896057016,0.24818662382897236,0.16956227364859908,3.4076551689803596
scene-0274,9,0.010503351342734018,0.03777777777777778,0.0,0,0,0.09890035281127506,0.15591034642612064,0.14282952228236634,2.4316961556424705
scene-0275,9,0.029548867896093314,0.08888888888888889,0.0,2,39,0.19215657704419403,0.08307873476361229,0.10888288675118622,1.073580036159191
scene-0276,11,0.0,0.22454545454545455,0.023636363636363636,29,110,0.1893084970148718,0.06866089682837281,0.1725488158743388,2.1352609604258435
scene-0277,5,0.002900574347350872,0.042,0.0,0,0,0.0586476993377739,0.15933300667872258,0.13239443671004567,2.0852800559476026
scene-0329,19,0.0,0.16526315789473683,0.05263157894736842,104,865,0.07021725019505384,0.01250865619427667,0.1392284718101879,0.2266918838249618
scene-0330,14,0.0,0.26285714285714284,0.03214285714285714,84,413,0.07716224397761917,0.05141390166526931,0.07452176568899027,0.9256879576016219
scene-0331,40,0.0,0.1515,0.0955,303,2876,0.026622393266787236,0.014671533744113474,0.1473301998192343,0.4128225899124518
scene-0332,47,0.029487179487179487,0.06914893617021277,0.0,73,1819,0.007712916872564067,0.0035529892619658348,0.11689950760912615,0.05509080044885582
scene-0519,24,0.0,0.08333333333333333,0.02625,142,150,0.09321507802199096,0.03787395371820681,0.11814751923719058,1.2124375369702465
scene-0520,22,0.0,0.034545454545454546,0.03590909090909091,211,330,0.08977632316704244,0.03282789523319359,0.14865889307594843,1.307968456928025
scene-0521,26,0.0,0.03423076923076923,0.007692307692307693,127,149,0.049016192135027344,0.03632269916349428,0.1602391155369784,0.6866617448534814
scene-0522,25,0.0,0.0072,0.0056,121,238,0.045622329281198706,0.02674058934899012,0.12700270976350853,0.7355918095819655
scene-0523,27,0.0,0.11259259259259259,0.05333333333333334,219,1716,0.053460340876716375,0.04444341978095901,0.13362938308860203,0.8338432833407484
scene-0524,47,0.0,0.1921276595744681,0.025319148936170214,240,1758,0.050434424952081516,0.05909765578174199,0.14688778913127493,0.517422366601197
scene-0552,11,0.0,0.21272727272727274,0.01,37,99,0.08039253398025546,0.062343838172811215,0.12052952567751835,0.9457234096628698
scene-0553,18,0.0,0.04722222222222222,0.12055555555555555,263,606,0.11937195027769458,0.08486301744285384,0.15937225251173917,1.7694046043542528
scene-0554,12,0.0,0.0,0.12166666666666667,141,488,0.013216970986533868,0.017247705548540365,0.16655156465936907,0.40812510568493365
scene-0555,12,0.0,0.0,0.065,152,324,0.261620465516948,0.07307422515801777,0.05917476217848119,1.8152398939306533
