scene_name,num_agents,min_ttc,off-road_rate,collision_rate,rss_lon,rss_lat,jsd_vel,jsd_acc,jsd_jerk,fdd
scene-0003,8,0.0024218535772295865,0.1775,0.0,0,0,0.16333977851374162,0.04310891227543145,0.11875630662570498,0.19124875953031925
scene-0013,6,0.0607132098119623,0.10583333333333333,0.0,0,0,0.2863731871327757,0.03518840638566199,0.13117273889627018,0.722031928791354
scene-0014,2,5.2826472428861,0.04,0.0,1,0,0.4512627566411985,0.041762527767971264,0.06997574066920115,1.0871589459675535
scene-0015,2,0.07670216880943354,0.695,0.0,0,0,0.5856935696018927,0.05642325437608572,0.14914651324181816,3.698483325035164
scene-0017,2,4.352491573928501,0.0,0.0,0,0,0.11371550502925024,0.15291923385256118,0.2865355662502851,3.6871597395327522
scene-0018,21,0.0,0.06333333333333334,0.1169047619047619,331,1150,0.08723199464222958,0.03534431890744967,0.11085342572713658,0.8068062608293958
scene-0035,9,0.04567080872122199,0.007222222222222222,0.0,0,0,0.311753785673511,0.06288941359528527,0.08754339164123237,0.3704620492497013
scene-0036,9,0.0,0.1361111111111111,0.09388888888888888,166,261,0.12500052831899353,0.01165170773646113,0.043696415000346656,0.37366869782843787
scene-0038,6,0.03982897295758337,0.335,0.0,0,9,0.19877221558936026,0.11157870145720579,0.13750146814123257,1.4952182718750353
scene-0039,15,0.0,0.08166666666666667,0.034,111,337,0.6045558309660648,0.07092840100276017,0.18408556768033554,1.6438356101721314
scene-0093,34,0.0,0.12794117647058822,0.0563235294117647,384,1866,0.3535148638056064,0.06854160535312928,0.16578612320053437,0.98104359621363
scene-0094,8,0.0202834317215698,0.38,0.0,0,0,0.6908287756571541,0.3017009036886124,0.4166776356542872,2.114013610389329
scene-0095,18,0.0,0.09444444444444444,0.004722222222222222,39,180,0.3951890069363714,0.09803067378225076,0.18378356095901213,1.0305491182705158
scene-0096,17,0.005631383556554546,0.07676470588235294,0.0,0,11,0.4185101676335823,0.10484880350729422,0.1888925913104933,1.2911466069544892
scene-0097,13,0.0,0.0,0.055,198,286,0.17829567367506305,0.04497827940221503,0.06442026923448001,0.3462520443487287
