scene_name,num_agents,min_ttc,off-road_rate,collision_rate,rss_lon,rss_lat,jsd_vel,jsd_acc,jsd_jerk,fdd
scene-0521,26,0.0,0.07423076923076923,0.036153846153846154,387,497,0.06540667651538516,0.020736989731089155,0.0513161324098967,0.6697537747061688
scene-0522,25,0.0,0.0716,0.0032,247,440,0.31681255317346896,0.03650699117281904,0.1367469393292462,0.7332000093744676
scene-0523,28,0.0070834569878115905,0.0625,0.0,0,2778,0.2011904419550713,0.03681600431442845,0.09871442288779718,0.6231962532428255
scene-0524,47,0.00033484812245874193,0.09553191489361702,0.0,26,2810,0.11010035332308245,0.025608410055025184,0.12309718568004743,0.29593871514347336
scene-0552,11,0.0,0.2868181818181818,0.10909090909090909,327,501,0.4733892234112023,0.0637706951366591,0.21941069557484272,1.2650875574249651
scene-0553,18,0.0,0.09527777777777778,0.14972222222222223,609,1296,0.15801521852215508,0.09228652303488921,0.07560702531908768,1.3151595646289118
scene-0554,12,0.0,0.0,0.08333333333333333,200,600,0.1486691036484989,0.04922887194126491,0.07506215287364881,0.1870914884699966
scene-0555,12,0.0,0.08541666666666667,0.18458333333333332,390,902,0.4086699530855079,0.09704906602561936,0.1831338548476414,0.7746077560592727
scene-0556,30,0.0,0.08933333333333333,0.027,287,360,0.2411667338913233,0.058191259970980964,0.18949923673802013,0.5814538031738463
scene-0557,8,0.006087636125809013,0.129375,0.0,0,2,0.19400732778508598,0.08415757833700002,0.35264905526702844,1.6815612997692597
scene-0558,25,0.0,0.0578,0.0462,314,463,0.0484165634385646,0.04579393742650432,0.08073174130088379,0.4590700604265555
scene-0559,15,0.008238919183579708,0.082,0.0,8,80,0.3761041886057131,0.07565501739187204,0.28413232651409764,1.0475898649336999
scene-0560,22,0.0,0.03681818181818182,0.2197727272727273,1096,2021,0.09957430633443431,0.027635290361805172,0.0869400835107964,0.43770451390921944
scene-0561,26,0.0,0.07942307692307693,0.13923076923076924,819,1513,0.14325670586287295,0.049227744556258675,0.1512949941404196,1.1522416303110448
scene-0562,29,0.0,0.1493103448275862,0.09310344827586207,561,1624,0.5144772746924331,0.10518591778285995,0.2632822491903669,1.199017466434097
scene-0563,21,0.0,0.1407142857142857,0.08857142857142856,575,1385,0.13258248448945667,0.07009583895839241,0.16049809336767557,1.4556976535950406
scene-0564,24,0.0,0.07729166666666666,0.13354166666666667,612,2502,0.13584339027948583,0.04075904605638341,0.1590474525085527,0.950555185001699
scene-0565,19,0.0,0.28578947368421054,0.04026315789473684,169,456,0.47423634093764355,0.11861596263294208,0.34875853514026334,2.4179354091032037
scene-0625,14,0.0,0.0525,0.08964285714285715,376,516,0.453953149372271,0.05286630853263891,0.20131341281832926,0.8408524048427242
scene-0626,19,0.0010750332096246286,0.12289473684210526,0.0,0,61,0.33299152008598115,0.045794061378027946,0.1847729968592577,1.043422186782705
scene-0629,20,0.0,0.0,0.05,200,1611,0.046806618422486804,0.014972537791316071,0.03293960692009672,0.29502556730940876
scene-0634,44,0.0,0.004431818181818182,0.03681818181818182,338,3613,0.04666866735245867,0.020253371560800273,0.10892779151640691,0.1777456286806239
scene-0635,45,0.0,0.022222222222222223,0.022222222222222223,800,2200,0.010783284936822957,0.0022146033064592147,0.009881790909021158,0.04741470031570969
